"";"Date";"month_year";"day_year";"year";"day_abs";"week_abs";"month_abs";"week_year";"week_year_num"
"1127";2009-01-31;"01";"31";"2009";1127;162;1;"2009-W05";"05"
"1128";2009-02-01;"02";"01";"2009";1128;162;1;"2009-W05";"05"
"1129";2009-02-02;"02";"02";"2009";1129;163;1;"2009-W06";"06"
"1130";2009-02-03;"02";"03";"2009";1130;163;1;"2009-W06";"06"
"1131";2009-02-04;"02";"04";"2009";1131;163;1;"2009-W06";"06"
"1132";2009-02-05;"02";"05";"2009";1132;163;1;"2009-W06";"06"
"1133";2009-02-06;"02";"06";"2009";1133;163;1;"2009-W06";"06"
"1134";2009-02-07;"02";"07";"2009";1134;163;1;"2009-W06";"06"
"1135";2009-02-08;"02";"08";"2009";1135;163;1;"2009-W06";"06"
"1136";2009-02-09;"02";"09";"2009";1136;164;1;"2009-W07";"07"
"1137";2009-02-10;"02";"10";"2009";1137;164;1;"2009-W07";"07"
"1138";2009-02-11;"02";"11";"2009";1138;164;1;"2009-W07";"07"
"1139";2009-02-12;"02";"12";"2009";1139;164;1;"2009-W07";"07"
"1140";2009-02-13;"02";"13";"2009";1140;164;1;"2009-W07";"07"
"1141";2009-02-14;"02";"14";"2009";1141;164;1;"2009-W07";"07"
"1142";2009-02-15;"02";"15";"2009";1142;164;1;"2009-W07";"07"
"1143";2009-02-16;"02";"16";"2009";1143;165;1;"2009-W08";"08"
"1144";2009-02-17;"02";"17";"2009";1144;165;1;"2009-W08";"08"
"1145";2009-02-18;"02";"18";"2009";1145;165;1;"2009-W08";"08"
"1146";2009-02-19;"02";"19";"2009";1146;165;1;"2009-W08";"08"
"1147";2009-02-20;"02";"20";"2009";1147;165;1;"2009-W08";"08"
"1148";2009-02-21;"02";"21";"2009";1148;165;1;"2009-W08";"08"
"1149";2009-02-22;"02";"22";"2009";1149;165;1;"2009-W08";"08"
"1150";2009-02-23;"02";"23";"2009";1150;166;1;"2009-W09";"09"
"1151";2009-02-24;"02";"24";"2009";1151;166;1;"2009-W09";"09"
"1152";2009-02-25;"02";"25";"2009";1152;166;1;"2009-W09";"09"
"1153";2009-02-26;"02";"26";"2009";1153;166;1;"2009-W09";"09"
"1154";2009-02-27;"02";"27";"2009";1154;166;1;"2009-W09";"09"
"1155";2009-02-28;"02";"28";"2009";1155;166;1;"2009-W09";"09"
"1156";2009-03-01;"03";"01";"2009";1156;166;1;"2009-W09";"09"
"1157";2009-03-02;"03";"02";"2009";1157;167;1;"2009-W10";"10"
"1158";2009-03-03;"03";"03";"2009";1158;167;1;"2009-W10";"10"
"1159";2009-03-04;"03";"04";"2009";1159;167;1;"2009-W10";"10"
"1160";2009-03-05;"03";"05";"2009";1160;167;1;"2009-W10";"10"
"1161";2009-03-06;"03";"06";"2009";1161;167;1;"2009-W10";"10"
"1162";2009-03-07;"03";"07";"2009";1162;167;1;"2009-W10";"10"
"1163";2009-03-08;"03";"08";"2009";1163;167;1;"2009-W10";"10"
"1164";2009-03-09;"03";"09";"2009";1164;168;1;"2009-W11";"11"
"1165";2009-03-10;"03";"10";"2009";1165;168;1;"2009-W11";"11"
"1166";2009-03-11;"03";"11";"2009";1166;168;1;"2009-W11";"11"
"1167";2009-03-12;"03";"12";"2009";1167;168;1;"2009-W11";"11"
"1168";2009-03-13;"03";"13";"2009";1168;168;1;"2009-W11";"11"
"1169";2009-03-14;"03";"14";"2009";1169;168;1;"2009-W11";"11"
"1170";2009-03-15;"03";"15";"2009";1170;168;1;"2009-W11";"11"
"1171";2009-03-16;"03";"16";"2009";1171;169;1;"2009-W12";"12"
"1172";2009-03-17;"03";"17";"2009";1172;169;1;"2009-W12";"12"
"1173";2009-03-18;"03";"18";"2009";1173;169;1;"2009-W12";"12"
"1174";2009-03-19;"03";"19";"2009";1174;169;1;"2009-W12";"12"
"1175";2009-03-20;"03";"20";"2009";1175;169;1;"2009-W12";"12"
"1176";2009-03-21;"03";"21";"2009";1176;169;1;"2009-W12";"12"
"1177";2009-03-22;"03";"22";"2009";1177;169;1;"2009-W12";"12"
"1178";2009-03-23;"03";"23";"2009";1178;170;1;"2009-W13";"13"
"1179";2009-03-24;"03";"24";"2009";1179;170;1;"2009-W13";"13"
"1180";2009-03-25;"03";"25";"2009";1180;170;1;"2009-W13";"13"
"1181";2009-03-26;"03";"26";"2009";1181;170;1;"2009-W13";"13"
"1182";2009-03-27;"03";"27";"2009";1182;170;1;"2009-W13";"13"
"1183";2009-03-28;"03";"28";"2009";1183;170;1;"2009-W13";"13"
"1184";2009-03-29;"03";"29";"2009";1184;170;1;"2009-W13";"13"
"1185";2009-03-30;"03";"30";"2009";1185;171;1;"2009-W14";"14"
"1186";2009-03-31;"03";"31";"2009";1186;171;1;"2009-W14";"14"
"1187";2009-04-01;"04";"01";"2009";1187;171;1;"2009-W14";"14"
"1188";2009-04-02;"04";"02";"2009";1188;171;1;"2009-W14";"14"
"1189";2009-04-03;"04";"03";"2009";1189;171;1;"2009-W14";"14"
"1190";2009-04-04;"04";"04";"2009";1190;171;1;"2009-W14";"14"
"1191";2009-04-05;"04";"05";"2009";1191;171;1;"2009-W14";"14"
"1192";2009-04-06;"04";"06";"2009";1192;172;1;"2009-W15";"15"
"1193";2009-04-07;"04";"07";"2009";1193;172;1;"2009-W15";"15"
"1194";2009-04-08;"04";"08";"2009";1194;172;1;"2009-W15";"15"
"1195";2009-04-09;"04";"09";"2009";1195;172;1;"2009-W15";"15"
"1196";2009-04-10;"04";"10";"2009";1196;172;1;"2009-W15";"15"
"1197";2009-04-11;"04";"11";"2009";1197;172;1;"2009-W15";"15"
"1198";2009-04-12;"04";"12";"2009";1198;172;1;"2009-W15";"15"
"1199";2009-04-13;"04";"13";"2009";1199;173;1;"2009-W16";"16"
"1200";2009-04-14;"04";"14";"2009";1200;173;1;"2009-W16";"16"
"1201";2009-04-15;"04";"15";"2009";1201;173;1;"2009-W16";"16"
"1202";2009-04-16;"04";"16";"2009";1202;173;1;"2009-W16";"16"
"1203";2009-04-17;"04";"17";"2009";1203;173;1;"2009-W16";"16"
"1204";2009-04-18;"04";"18";"2009";1204;173;1;"2009-W16";"16"
"1205";2009-04-19;"04";"19";"2009";1205;173;1;"2009-W16";"16"
"1206";2009-04-20;"04";"20";"2009";1206;174;1;"2009-W17";"17"
"1207";2009-04-21;"04";"21";"2009";1207;174;1;"2009-W17";"17"
"1208";2009-04-22;"04";"22";"2009";1208;174;1;"2009-W17";"17"
"1209";2009-04-23;"04";"23";"2009";1209;174;1;"2009-W17";"17"
"1210";2009-04-24;"04";"24";"2009";1210;174;1;"2009-W17";"17"
"1211";2009-04-25;"04";"25";"2009";1211;174;1;"2009-W17";"17"
"1212";2009-04-26;"04";"26";"2009";1212;174;1;"2009-W17";"17"
"1213";2009-04-27;"04";"27";"2009";1213;175;1;"2009-W18";"18"
"1214";2009-04-28;"04";"28";"2009";1214;175;1;"2009-W18";"18"
"1215";2009-04-29;"04";"29";"2009";1215;175;1;"2009-W18";"18"
"1216";2009-04-30;"04";"30";"2009";1216;175;1;"2009-W18";"18"
"1217";2009-05-01;"05";"01";"2009";1217;175;1;"2009-W18";"18"
"1218";2009-05-02;"05";"02";"2009";1218;175;1;"2009-W18";"18"
"1219";2009-05-03;"05";"03";"2009";1219;175;1;"2009-W18";"18"
"1220";2009-05-04;"05";"04";"2009";1220;176;1;"2009-W19";"19"
"1221";2009-05-05;"05";"05";"2009";1221;176;1;"2009-W19";"19"
"1222";2009-05-06;"05";"06";"2009";1222;176;1;"2009-W19";"19"
"1223";2009-05-07;"05";"07";"2009";1223;176;1;"2009-W19";"19"
"1224";2009-05-08;"05";"08";"2009";1224;176;1;"2009-W19";"19"
"1225";2009-05-09;"05";"09";"2009";1225;176;1;"2009-W19";"19"
"1226";2009-05-10;"05";"10";"2009";1226;176;1;"2009-W19";"19"
"1227";2009-05-11;"05";"11";"2009";1227;177;1;"2009-W20";"20"
"1228";2009-05-12;"05";"12";"2009";1228;177;1;"2009-W20";"20"
"1229";2009-05-13;"05";"13";"2009";1229;177;1;"2009-W20";"20"
"1230";2009-05-14;"05";"14";"2009";1230;177;1;"2009-W20";"20"
"1231";2009-05-15;"05";"15";"2009";1231;177;1;"2009-W20";"20"
"1232";2009-05-16;"05";"16";"2009";1232;177;1;"2009-W20";"20"
"1233";2009-05-17;"05";"17";"2009";1233;177;1;"2009-W20";"20"
"1234";2009-05-18;"05";"18";"2009";1234;178;1;"2009-W21";"21"
"1235";2009-05-19;"05";"19";"2009";1235;178;1;"2009-W21";"21"
"1236";2009-05-20;"05";"20";"2009";1236;178;1;"2009-W21";"21"
"1237";2009-05-21;"05";"21";"2009";1237;178;1;"2009-W21";"21"
"1238";2009-05-22;"05";"22";"2009";1238;178;1;"2009-W21";"21"
"1239";2009-05-23;"05";"23";"2009";1239;178;1;"2009-W21";"21"
"1240";2009-05-24;"05";"24";"2009";1240;178;1;"2009-W21";"21"
"1241";2009-05-25;"05";"25";"2009";1241;179;1;"2009-W22";"22"
"1242";2009-05-26;"05";"26";"2009";1242;179;1;"2009-W22";"22"
"1243";2009-05-27;"05";"27";"2009";1243;179;1;"2009-W22";"22"
"1244";2009-05-28;"05";"28";"2009";1244;179;1;"2009-W22";"22"
"1245";2009-05-29;"05";"29";"2009";1245;179;1;"2009-W22";"22"
"1246";2009-05-30;"05";"30";"2009";1246;179;1;"2009-W22";"22"
"1247";2009-05-31;"05";"31";"2009";1247;179;1;"2009-W22";"22"
"1248";2009-06-01;"06";"01";"2009";1248;180;1;"2009-W23";"23"
"1249";2009-06-02;"06";"02";"2009";1249;180;1;"2009-W23";"23"
"1250";2009-06-03;"06";"03";"2009";1250;180;1;"2009-W23";"23"
"1251";2009-06-04;"06";"04";"2009";1251;180;1;"2009-W23";"23"
"1252";2009-06-05;"06";"05";"2009";1252;180;1;"2009-W23";"23"
"1253";2009-06-06;"06";"06";"2009";1253;180;1;"2009-W23";"23"
"1254";2009-06-07;"06";"07";"2009";1254;180;1;"2009-W23";"23"
"1255";2009-06-08;"06";"08";"2009";1255;181;1;"2009-W24";"24"
"1256";2009-06-09;"06";"09";"2009";1256;181;1;"2009-W24";"24"
"1257";2009-06-10;"06";"10";"2009";1257;181;1;"2009-W24";"24"
"1258";2009-06-11;"06";"11";"2009";1258;181;1;"2009-W24";"24"
"1259";2009-06-12;"06";"12";"2009";1259;181;1;"2009-W24";"24"
"1260";2009-06-13;"06";"13";"2009";1260;181;1;"2009-W24";"24"
"1261";2009-06-14;"06";"14";"2009";1261;181;1;"2009-W24";"24"
"1262";2009-06-15;"06";"15";"2009";1262;182;1;"2009-W25";"25"
"1263";2009-06-16;"06";"16";"2009";1263;182;1;"2009-W25";"25"
"1264";2009-06-17;"06";"17";"2009";1264;182;1;"2009-W25";"25"
"1265";2009-06-18;"06";"18";"2009";1265;182;1;"2009-W25";"25"
"1266";2009-06-19;"06";"19";"2009";1266;182;1;"2009-W25";"25"
"1267";2009-06-20;"06";"20";"2009";1267;182;1;"2009-W25";"25"
"1268";2009-06-21;"06";"21";"2009";1268;182;1;"2009-W25";"25"
"1269";2009-06-22;"06";"22";"2009";1269;183;1;"2009-W26";"26"
"1270";2009-06-23;"06";"23";"2009";1270;183;1;"2009-W26";"26"
"1271";2009-06-24;"06";"24";"2009";1271;183;1;"2009-W26";"26"
"1272";2009-06-25;"06";"25";"2009";1272;183;1;"2009-W26";"26"
"1273";2009-06-26;"06";"26";"2009";1273;183;1;"2009-W26";"26"
"1274";2009-06-27;"06";"27";"2009";1274;183;1;"2009-W26";"26"
"1275";2009-06-28;"06";"28";"2009";1275;183;1;"2009-W26";"26"
"1276";2009-06-29;"06";"29";"2009";1276;184;1;"2009-W27";"27"
"1277";2009-06-30;"06";"30";"2009";1277;184;1;"2009-W27";"27"
"1278";2009-07-01;"07";"01";"2009";1278;184;1;"2009-W27";"27"
"1279";2009-07-02;"07";"02";"2009";1279;184;1;"2009-W27";"27"
"1280";2009-07-03;"07";"03";"2009";1280;184;1;"2009-W27";"27"
"1281";2009-07-04;"07";"04";"2009";1281;184;1;"2009-W27";"27"
"1282";2009-07-05;"07";"05";"2009";1282;184;1;"2009-W27";"27"
"1283";2009-07-06;"07";"06";"2009";1283;185;1;"2009-W28";"28"
"1284";2009-07-07;"07";"07";"2009";1284;185;1;"2009-W28";"28"
"1285";2009-07-08;"07";"08";"2009";1285;185;1;"2009-W28";"28"
"1286";2009-07-09;"07";"09";"2009";1286;185;1;"2009-W28";"28"
"1287";2009-07-10;"07";"10";"2009";1287;185;1;"2009-W28";"28"
"1288";2009-07-11;"07";"11";"2009";1288;185;1;"2009-W28";"28"
"1289";2009-07-12;"07";"12";"2009";1289;185;1;"2009-W28";"28"
"1290";2009-07-13;"07";"13";"2009";1290;186;1;"2009-W29";"29"
"1291";2009-07-14;"07";"14";"2009";1291;186;1;"2009-W29";"29"
"1292";2009-07-15;"07";"15";"2009";1292;186;1;"2009-W29";"29"
"1293";2009-07-16;"07";"16";"2009";1293;186;1;"2009-W29";"29"
"1294";2009-07-17;"07";"17";"2009";1294;186;1;"2009-W29";"29"
"1295";2009-07-18;"07";"18";"2009";1295;186;1;"2009-W29";"29"
"1296";2009-07-19;"07";"19";"2009";1296;186;1;"2009-W29";"29"
"1297";2009-07-20;"07";"20";"2009";1297;187;1;"2009-W30";"30"
"1298";2009-07-21;"07";"21";"2009";1298;187;1;"2009-W30";"30"
"1299";2009-07-22;"07";"22";"2009";1299;187;1;"2009-W30";"30"
"1300";2009-07-23;"07";"23";"2009";1300;187;1;"2009-W30";"30"
"1301";2009-07-24;"07";"24";"2009";1301;187;1;"2009-W30";"30"
"1302";2009-07-25;"07";"25";"2009";1302;187;1;"2009-W30";"30"
"1303";2009-07-26;"07";"26";"2009";1303;187;1;"2009-W30";"30"
"1304";2009-07-27;"07";"27";"2009";1304;188;1;"2009-W31";"31"
"1305";2009-07-28;"07";"28";"2009";1305;188;1;"2009-W31";"31"
"1306";2009-07-29;"07";"29";"2009";1306;188;1;"2009-W31";"31"
"1307";2009-07-30;"07";"30";"2009";1307;188;1;"2009-W31";"31"
"1308";2009-07-31;"07";"31";"2009";1308;188;1;"2009-W31";"31"
"1309";2009-08-01;"08";"01";"2009";1309;188;1;"2009-W31";"31"
"1310";2009-08-02;"08";"02";"2009";1310;188;1;"2009-W31";"31"
"1311";2009-08-03;"08";"03";"2009";1311;189;1;"2009-W32";"32"
"1312";2009-08-04;"08";"04";"2009";1312;189;1;"2009-W32";"32"
"1313";2009-08-05;"08";"05";"2009";1313;189;1;"2009-W32";"32"
"1314";2009-08-06;"08";"06";"2009";1314;189;1;"2009-W32";"32"
"1315";2009-08-07;"08";"07";"2009";1315;189;1;"2009-W32";"32"
"1316";2009-08-08;"08";"08";"2009";1316;189;1;"2009-W32";"32"
"1317";2009-08-09;"08";"09";"2009";1317;189;1;"2009-W32";"32"
"1318";2009-08-10;"08";"10";"2009";1318;190;1;"2009-W33";"33"
"1319";2009-08-11;"08";"11";"2009";1319;190;1;"2009-W33";"33"
"1320";2009-08-12;"08";"12";"2009";1320;190;1;"2009-W33";"33"
"1321";2009-08-13;"08";"13";"2009";1321;190;1;"2009-W33";"33"
"1322";2009-08-14;"08";"14";"2009";1322;190;1;"2009-W33";"33"
"1323";2009-08-15;"08";"15";"2009";1323;190;1;"2009-W33";"33"
"1324";2009-08-16;"08";"16";"2009";1324;190;1;"2009-W33";"33"
"1325";2009-08-17;"08";"17";"2009";1325;191;1;"2009-W34";"34"
"1326";2009-08-18;"08";"18";"2009";1326;191;1;"2009-W34";"34"
"1327";2009-08-19;"08";"19";"2009";1327;191;1;"2009-W34";"34"
"1328";2009-08-20;"08";"20";"2009";1328;191;1;"2009-W34";"34"
"1329";2009-08-21;"08";"21";"2009";1329;191;1;"2009-W34";"34"
"1330";2009-08-22;"08";"22";"2009";1330;191;1;"2009-W34";"34"
"1331";2009-08-23;"08";"23";"2009";1331;191;1;"2009-W34";"34"
"1332";2009-08-24;"08";"24";"2009";1332;192;1;"2009-W35";"35"
"1333";2009-08-25;"08";"25";"2009";1333;192;1;"2009-W35";"35"
"1334";2009-08-26;"08";"26";"2009";1334;192;1;"2009-W35";"35"
"1335";2009-08-27;"08";"27";"2009";1335;192;1;"2009-W35";"35"
"1336";2009-08-28;"08";"28";"2009";1336;192;1;"2009-W35";"35"
"1337";2009-08-29;"08";"29";"2009";1337;192;1;"2009-W35";"35"
"1338";2009-08-30;"08";"30";"2009";1338;192;1;"2009-W35";"35"
"1339";2009-08-31;"08";"31";"2009";1339;193;1;"2009-W36";"36"
"1340";2009-09-01;"09";"01";"2009";1340;193;1;"2009-W36";"36"
"1341";2009-09-02;"09";"02";"2009";1341;193;1;"2009-W36";"36"
"1342";2009-09-03;"09";"03";"2009";1342;193;1;"2009-W36";"36"
"1343";2009-09-04;"09";"04";"2009";1343;193;1;"2009-W36";"36"
"1344";2009-09-05;"09";"05";"2009";1344;193;1;"2009-W36";"36"
"1345";2009-09-06;"09";"06";"2009";1345;193;1;"2009-W36";"36"
"1346";2009-09-07;"09";"07";"2009";1346;194;1;"2009-W37";"37"
"1347";2009-09-08;"09";"08";"2009";1347;194;1;"2009-W37";"37"
"1348";2009-09-09;"09";"09";"2009";1348;194;1;"2009-W37";"37"
"1349";2009-09-10;"09";"10";"2009";1349;194;1;"2009-W37";"37"
"1350";2009-09-11;"09";"11";"2009";1350;194;1;"2009-W37";"37"
"1351";2009-09-12;"09";"12";"2009";1351;194;1;"2009-W37";"37"
"1352";2009-09-13;"09";"13";"2009";1352;194;1;"2009-W37";"37"
"1353";2009-09-14;"09";"14";"2009";1353;195;1;"2009-W38";"38"
"1354";2009-09-15;"09";"15";"2009";1354;195;1;"2009-W38";"38"
"1355";2009-09-16;"09";"16";"2009";1355;195;1;"2009-W38";"38"
"1356";2009-09-17;"09";"17";"2009";1356;195;1;"2009-W38";"38"
"1357";2009-09-18;"09";"18";"2009";1357;195;1;"2009-W38";"38"
"1358";2009-09-19;"09";"19";"2009";1358;195;1;"2009-W38";"38"
"1359";2009-09-20;"09";"20";"2009";1359;195;1;"2009-W38";"38"
"1360";2009-09-21;"09";"21";"2009";1360;196;1;"2009-W39";"39"
"1361";2009-09-22;"09";"22";"2009";1361;196;1;"2009-W39";"39"
"1362";2009-09-23;"09";"23";"2009";1362;196;1;"2009-W39";"39"
"1363";2009-09-24;"09";"24";"2009";1363;196;1;"2009-W39";"39"
"1364";2009-09-25;"09";"25";"2009";1364;196;1;"2009-W39";"39"
"1365";2009-09-26;"09";"26";"2009";1365;196;1;"2009-W39";"39"
"1366";2009-09-27;"09";"27";"2009";1366;196;1;"2009-W39";"39"
"1367";2009-09-28;"09";"28";"2009";1367;197;1;"2009-W40";"40"
"1368";2009-09-29;"09";"29";"2009";1368;197;1;"2009-W40";"40"
"1369";2009-09-30;"09";"30";"2009";1369;197;1;"2009-W40";"40"
"1370";2009-10-01;"10";"01";"2009";1370;197;1;"2009-W40";"40"
"1371";2009-10-02;"10";"02";"2009";1371;197;1;"2009-W40";"40"
"1372";2009-10-03;"10";"03";"2009";1372;197;1;"2009-W40";"40"
"1373";2009-10-04;"10";"04";"2009";1373;197;1;"2009-W40";"40"
"1374";2009-10-05;"10";"05";"2009";1374;198;1;"2009-W41";"41"
"1375";2009-10-06;"10";"06";"2009";1375;198;1;"2009-W41";"41"
"1376";2009-10-07;"10";"07";"2009";1376;198;1;"2009-W41";"41"
"1377";2009-10-08;"10";"08";"2009";1377;198;1;"2009-W41";"41"
"1378";2009-10-09;"10";"09";"2009";1378;198;1;"2009-W41";"41"
"1379";2009-10-10;"10";"10";"2009";1379;198;1;"2009-W41";"41"
"1380";2009-10-11;"10";"11";"2009";1380;198;1;"2009-W41";"41"
"1381";2009-10-12;"10";"12";"2009";1381;199;1;"2009-W42";"42"
"1382";2009-10-13;"10";"13";"2009";1382;199;1;"2009-W42";"42"
"1383";2009-10-14;"10";"14";"2009";1383;199;1;"2009-W42";"42"
"1384";2009-10-15;"10";"15";"2009";1384;199;1;"2009-W42";"42"
"1385";2009-10-16;"10";"16";"2009";1385;199;1;"2009-W42";"42"
"1386";2009-10-17;"10";"17";"2009";1386;199;1;"2009-W42";"42"
"1387";2009-10-18;"10";"18";"2009";1387;199;1;"2009-W42";"42"
"1388";2009-10-19;"10";"19";"2009";1388;200;1;"2009-W43";"43"
"1389";2009-10-20;"10";"20";"2009";1389;200;1;"2009-W43";"43"
"1390";2009-10-21;"10";"21";"2009";1390;200;1;"2009-W43";"43"
"1391";2009-10-22;"10";"22";"2009";1391;200;1;"2009-W43";"43"
"1392";2009-10-23;"10";"23";"2009";1392;200;1;"2009-W43";"43"
"1393";2009-10-24;"10";"24";"2009";1393;200;1;"2009-W43";"43"
"1394";2009-10-25;"10";"25";"2009";1394;200;1;"2009-W43";"43"
"1395";2009-10-26;"10";"26";"2009";1395;201;1;"2009-W44";"44"
"1396";2009-10-27;"10";"27";"2009";1396;201;1;"2009-W44";"44"
"1397";2009-10-28;"10";"28";"2009";1397;201;1;"2009-W44";"44"
"1398";2009-10-29;"10";"29";"2009";1398;201;1;"2009-W44";"44"
"1399";2009-10-30;"10";"30";"2009";1399;201;1;"2009-W44";"44"
"1400";2009-10-31;"10";"31";"2009";1400;201;1;"2009-W44";"44"
"1401";2009-11-01;"11";"01";"2009";1401;201;1;"2009-W44";"44"
"1402";2009-11-02;"11";"02";"2009";1402;202;1;"2009-W45";"45"
"1403";2009-11-03;"11";"03";"2009";1403;202;1;"2009-W45";"45"
"1404";2009-11-04;"11";"04";"2009";1404;202;1;"2009-W45";"45"
"1405";2009-11-05;"11";"05";"2009";1405;202;1;"2009-W45";"45"
"1406";2009-11-06;"11";"06";"2009";1406;202;1;"2009-W45";"45"
"1407";2009-11-07;"11";"07";"2009";1407;202;1;"2009-W45";"45"
"1408";2009-11-08;"11";"08";"2009";1408;202;1;"2009-W45";"45"
"1409";2009-11-09;"11";"09";"2009";1409;203;1;"2009-W46";"46"
"1410";2009-11-10;"11";"10";"2009";1410;203;1;"2009-W46";"46"
"1411";2009-11-11;"11";"11";"2009";1411;203;1;"2009-W46";"46"
"1412";2009-11-12;"11";"12";"2009";1412;203;1;"2009-W46";"46"
"1413";2009-11-13;"11";"13";"2009";1413;203;1;"2009-W46";"46"
"1414";2009-11-14;"11";"14";"2009";1414;203;1;"2009-W46";"46"
"1415";2009-11-15;"11";"15";"2009";1415;203;1;"2009-W46";"46"
"1416";2009-11-16;"11";"16";"2009";1416;204;1;"2009-W47";"47"
"1417";2009-11-17;"11";"17";"2009";1417;204;1;"2009-W47";"47"
"1418";2009-11-18;"11";"18";"2009";1418;204;1;"2009-W47";"47"
"1419";2009-11-19;"11";"19";"2009";1419;204;1;"2009-W47";"47"
"1420";2009-11-20;"11";"20";"2009";1420;204;1;"2009-W47";"47"
"1421";2009-11-21;"11";"21";"2009";1421;204;1;"2009-W47";"47"
"1422";2009-11-22;"11";"22";"2009";1422;204;1;"2009-W47";"47"
"1423";2009-11-23;"11";"23";"2009";1423;205;1;"2009-W48";"48"
"1424";2009-11-24;"11";"24";"2009";1424;205;1;"2009-W48";"48"
"1425";2009-11-25;"11";"25";"2009";1425;205;1;"2009-W48";"48"
"1426";2009-11-26;"11";"26";"2009";1426;205;1;"2009-W48";"48"
"1427";2009-11-27;"11";"27";"2009";1427;205;1;"2009-W48";"48"
"1428";2009-11-28;"11";"28";"2009";1428;205;1;"2009-W48";"48"
"1429";2009-11-29;"11";"29";"2009";1429;205;1;"2009-W48";"48"
"1430";2009-11-30;"11";"30";"2009";1430;206;1;"2009-W49";"49"
"1431";2009-12-01;"12";"01";"2009";1431;206;1;"2009-W49";"49"
"1432";2009-12-02;"12";"02";"2009";1432;206;1;"2009-W49";"49"
"1433";2009-12-03;"12";"03";"2009";1433;206;1;"2009-W49";"49"
"1434";2009-12-04;"12";"04";"2009";1434;206;1;"2009-W49";"49"
"1435";2009-12-05;"12";"05";"2009";1435;206;1;"2009-W49";"49"
"1436";2009-12-06;"12";"06";"2009";1436;206;1;"2009-W49";"49"
"1437";2009-12-07;"12";"07";"2009";1437;207;1;"2009-W50";"50"
"1438";2009-12-08;"12";"08";"2009";1438;207;1;"2009-W50";"50"
"1439";2009-12-09;"12";"09";"2009";1439;207;1;"2009-W50";"50"
"1440";2009-12-10;"12";"10";"2009";1440;207;1;"2009-W50";"50"
"1441";2009-12-11;"12";"11";"2009";1441;207;1;"2009-W50";"50"
"1442";2009-12-12;"12";"12";"2009";1442;207;1;"2009-W50";"50"
"1443";2009-12-13;"12";"13";"2009";1443;207;1;"2009-W50";"50"
"1444";2009-12-14;"12";"14";"2009";1444;208;1;"2009-W51";"51"
"1445";2009-12-15;"12";"15";"2009";1445;208;1;"2009-W51";"51"
"1446";2009-12-16;"12";"16";"2009";1446;208;1;"2009-W51";"51"
"1447";2009-12-17;"12";"17";"2009";1447;208;1;"2009-W51";"51"
"1448";2009-12-18;"12";"18";"2009";1448;208;1;"2009-W51";"51"
"1449";2009-12-19;"12";"19";"2009";1449;208;1;"2009-W51";"51"
"1450";2009-12-20;"12";"20";"2009";1450;208;1;"2009-W51";"51"
"1451";2009-12-21;"12";"21";"2009";1451;209;1;"2009-W52";"52"
"1452";2009-12-22;"12";"22";"2009";1452;209;1;"2009-W52";"52"
"1453";2009-12-23;"12";"23";"2009";1453;209;1;"2009-W52";"52"
"1454";2009-12-24;"12";"24";"2009";1454;209;1;"2009-W52";"52"
"1455";2009-12-25;"12";"25";"2009";1455;209;1;"2009-W52";"52"
"1456";2009-12-26;"12";"26";"2009";1456;209;1;"2009-W52";"52"
"1457";2009-12-27;"12";"27";"2009";1457;209;1;"2009-W52";"52"
"1458";2009-12-28;"12";"28";"2009";1458;210;1;"2009-W53";"53"
"1459";2009-12-29;"12";"29";"2009";1459;210;1;"2009-W53";"53"
"1460";2009-12-30;"12";"30";"2009";1460;210;1;"2009-W53";"53"
"1461";2009-12-31;"12";"31";"2009";1461;210;1;"2009-W53";"53"
"1462";2010-01-01;"01";"01";"2010";1462;210;1;"2009-W53";"53"
"1463";2010-01-02;"01";"02";"2010";1463;210;1;"2009-W53";"53"
"1464";2010-01-03;"01";"03";"2010";1464;210;1;"2009-W53";"53"
"1465";2010-01-04;"01";"04";"2010";1465;211;1;"2010-W01";"01"
"1466";2010-01-05;"01";"05";"2010";1466;211;1;"2010-W01";"01"
"1467";2010-01-06;"01";"06";"2010";1467;211;1;"2010-W01";"01"
"1468";2010-01-07;"01";"07";"2010";1468;211;1;"2010-W01";"01"
"1469";2010-01-08;"01";"08";"2010";1469;211;1;"2010-W01";"01"
"1470";2010-01-09;"01";"09";"2010";1470;211;1;"2010-W01";"01"
"1471";2010-01-10;"01";"10";"2010";1471;211;1;"2010-W01";"01"
"1472";2010-01-11;"01";"11";"2010";1472;212;1;"2010-W02";"02"
"1473";2010-01-12;"01";"12";"2010";1473;212;1;"2010-W02";"02"
"1474";2010-01-13;"01";"13";"2010";1474;212;1;"2010-W02";"02"
"1475";2010-01-14;"01";"14";"2010";1475;212;1;"2010-W02";"02"
"1476";2010-01-15;"01";"15";"2010";1476;212;1;"2010-W02";"02"
"1477";2010-01-16;"01";"16";"2010";1477;212;1;"2010-W02";"02"
"1478";2010-01-17;"01";"17";"2010";1478;212;1;"2010-W02";"02"
