NOM_COMM;XX;YY;horse
BELVAL-EN-ARGONNE;793600;2441700;1
CHATEAUVILLAIN;793600;2339800;69
MONTREUIL-SUR-BLAISE;793600;2389600;6
LE CLAON;793600;2464000;1
MONTBLAINVILLE;793600;2474900;3
ALBIGNY-SUR-SAONE;793600;2099000;7
SAINT-MARTIN-BELLE-ROCHE;793600;2156400;20
FOSSE;793600;2497900;1
RUBECOURT-ET-LAMECOURT;793600;2525100;10
CURTIL-VERGY;793700;2244300;2
VIGNOLES;793700;2228200;14
SALAISE-SUR-SANNE;793700;2041200;82
LACHALADE;793700;2467400;5
VION;793700;2015300;11
SEGROIS;793800;2243200;19
SAVASSE;793800;1959100;136
BOUZANCOURT;793800;2371700;23
BRAUX-LE-CHATEL;793800;2348200;9
LA CHAPELLE;793800;2532500;9
LAMOTHE-EN-BLAISY;793800;2362900;0
VAL-SUZON;793900;2272800;9
NOYERS-AUZECOURT;793900;2435100;60
REVIGNY-SUR-ORNAIN;793900;2428600;298
PIERRE-BENITE;793900;2081000;25
LA SALLE;793900;2159500;5
VILLERS-DEVANT-MOUZON;793900;2517700;1
GURGY-LE-CHATEAU;793900;2317500;0
BARBENTANE;794000;1879900;396
PRENOIS;794000;2267100;5
REULLE-VERGY;794000;2246300;3
SEREZIN-DU-RHONE;794000;2072700;11
ARRAS-SUR-RHONE;794000;2018900;5
SAINT-JEAN-DE-MUZOLS;794000;2011700;48
TOULAUD;794000;1992000;90
AUTRECOURT-ET-POURRON;794000;2515400;16
YONCQ;794000;2511100;0
LES ANGLES;794100;1885700;53
ROQUEMAURE;794100;1896300;111
CURMONT;794100;2365000;2
BRABANT-LE-ROI;794100;2431600;19
GENAY;794100;2102800;38
SAINT-ROMAIN-DE-LERPS;794100;2000300;61
CHAMBOEUF;794200;2250700;11
AUBERIVES-SUR-VAREZE;794200;2050400;29
BETTANCOURT-LA-FERREE;794200;2409600;5
BAYONVILLE;794200;2492000;30
VESINES;794300;2154100;2
ANDANCETTE;794300;2030300;25
LA COUCOURDE;794300;1963100;33
COUPRAY;794300;2334000;3
ROCHETAILLEE-SUR-SAONE;794300;2096700;6
CRISSEY;794300;2205000;32
SENOZAN;794300;2158300;29
VARENNES-LE-GRAND;794300;2193100;15
SAINTE-MARIE-LA-BLANCHE;794400;2222500;29
VELARS-SUR-OUCHE;794400;2260800;23
VILLARS-FONTAINE;794400;2242000;3
ROUSSILLON;794400;2045100;35
LYON;794400;2086900;1463
SAINT-ROMAIN-EN-GAL;794400;2062500;15
PIOLENC;794400;1911400;158
SAULCE-SUR-RHONE;794500;1970000;19
SAINT-ALBAIN;794500;2161100;27
CHANEINS;794600;2124600;59
MOLOY;794600;2285300;9
VAUX-SUR-BLAISE;794600;2388800;2
NEUVILLE-SUR-SAONE;794600;2101100;40
LANDRES-ET-SAINT-GEORGES;794600;2487100;4
VILLENEUVE;794700;2117700;50
GURGY-LA-VILLE;794700;2320100;1
CHANCENAY;794700;2411700;33
COLLONGES-AU-MONT-D_OR;794700;2094300;38
BEAUCHASTEL;794700;1983900;13
SAINT-MARCEL;794700;2200300;40
RACHECOURT-SUZEMONT;794800;2387300;14
CHAUX;794900;2239500;15
PUJAUT;794900;1891600;99
LES CHARMONTOIS;794900;2444100;5
BAUDRECOURT;794900;2380600;3
SAINT-CYR-SUR-LE-RHONE;794900;2060400;7
SOLAIZE;794900;2074800;28
DOUZY;794900;2522900;57
BENEUVRE;795000;2302500;1
CURLEY;795000;2248100;2
PASSAVANT-EN-ARGONNE;795000;2450400;12
LACHAPELLE-EN-BLAISY;795000;2359800;6
LES ISLETTES;795000;2460300;17
COMBERTAULT;795100;2224500;16
LAVEYRON;795100;2025500;14
FUTEAU;795100;2456600;17
FLEURIEU-SUR-SAONE;795100;2098500;54
MONTBELLET;795100;2166600;14
COLMIER-LE-BAS;795100;2311200;0
SAVIGNEUX;795200;2113900;34
FLAVIGNEROT;795200;2256200;6
ROUSSAS;795200;1941000;14
SAINT-VALLIER;795200;2022800;27
ECLAIRES;795200;2447700;3
BROUSSEVAL;795200;2391300;15
MOGNEVILLE;795200;2422900;21
COMMUNAY;795200;2069500;60
TOURNON-SUR-RHONE;795200;2008900;85
AUBEPIERRE-SUR-AUBE;795300;2326600;3
VARENNES-EN-ARGONNE;795300;2473200;59
SAINT-ETIENNE-SUR-CHALARONNE;795400;2130500;147
VALEINS;795400;2126900;15
CURTIL-SAINT-SEINE;795400;2276600;4
FRAIGNOT-ET-VESVROTTE;795400;2297600;3
FLEURVILLE;795400;2163400;9
EXERMONT;795400;2480700;5
MAS-BLANC-DES-ALPILLES;795500;1868100;10
REPLONGES;795500;2148400;94
LADOIX-SERRIGNY;795500;2232300;18
LORIOL-SUR-DROME;795500;1975200;91
CALUIRE-ET-CUIRE;795500;2091700;107
FONTAINES-SAINT-MARTIN;795500;2096700;20
SENNECEY-LE-GRAND;795500;2185000;148
SAINT-GEORGES-LES-BAINS;795500;1987300;57
BEAUMONT-EN-ARGONNE;795500;2506700;128
GRAVESON;795600;1875500;291
LES TOURRETTES;795600;1965700;2
CHANAS;795600;2038300;31
SAINT-LOUP-DE-LA-SALLE;795600;2217900;0
CROTTET;795700;2145700;54
SAINT-RAMBERT-D_ALBON;795700;2035100;22
SEYSSUEL;795700;2065300;53
AUTREVILLE-SUR-LA-RENNE;795700;2351700;9
FONTAINES-SUR-SAONE;795700;2095100;27
SAINT-FONS;795700;2081000;33
MAUVES;795700;2006100;9
VILLERS-CERNAY;795700;2530200;8
BAULNY;795700;2477600;0
ASNIERES-SUR-SAONE;795800;2157000;4
CRUZILLES-LES-MEPILLAT;795800;2138900;65
RANCE;795800;2110600;52
BOUREUILLES;795800;2469800;2
UCHIZY;795800;2169600;50
COMBLANCHIEN;795900;2236900;6
DAROIS;795900;2269200;12
LE MEIX;795900;2291500;3
ALLAN;795900;1946800;123
CHAUGEY;795900;2308400;0
SAINT-MARCEL-LES-SAUZET;796000;1958600;10
REVENTIN-VAUGRIS;796000;2056300;45
EPERVANS;796000;2197100;28
FEILLENS;796100;2151600;85
PONT-DE-VEYLE;796100;2143500;63
BUXEROLLES;796100;2315200;32
SERVES-SUR-RHONE;796100;2018700;13
CHEYSSIEU;796100;2050300;20
GUINDRECOURT-SUR-BLAISE;796100;2369800;24
GLUN;796100;2003800;12
SAINT-CYR;796100;2189700;39
TOURNUS;796100;2175600;106
SAINT-RESTITUT;796200;1928100;32
MAIRY;796200;2520000;46
GERVANS;796300;2015100;5
GEANGES;796300;2220900;4
BELVAL-BOIS-DES-DAMES;796300;2501600;3
FEYZIN;796400;2077900;53
MONTANAY;796400;2100600;31
SAINT-PERAY;796400;1996400;112
RUFFEY-LES-BEAUNE;796500;2227900;15
BAUDONVILLIERS;796500;2413300;77
BOYER;796500;2180900;28
BEAUSEMBLANT;796600;2026700;17
EROME;796600;2017100;15
CHATENOY-EN-BRESSE;796700;2202400;4
SASSENAY;796800;2206900;33
ILLIAT;796900;2135000;74
COURTIVRON;796900;2284900;23
CLANSAYES;796900;1933800;16
CHARMES-LA-GRANDE;796900;2379300;8
JUZENNECOURT;796900;2358200;46
VILLERS-AUX-VENTS;796900;2432400;8
GERGY;796900;2212000;32
PARADOU;797000;1859300;105
CORCELLES-LES-MONTS;797000;2259300;25
MONTBOUCHER-SUR-JABRON;797000;1953400;65
PONSAS;797000;2020500;37
VALAURIE;797000;1938500;27
SAINTE-COLOMBE;797000;2061400;39
CHARPENTRY;797000;2476600;0
MAILLANE;797100;1872100;258
BUSSIERES;797100;2298800;1
CHARMES-EN-L_ANGLE;797100;2376600;2
DOMBLAIN;797100;2388500;3
SATHONAY-CAMP;797100;2094900;77
AMBLIMONT;797100;2518100;10
UCHAUX;797100;1915800;58
ETAULES;797200;2271100;45
NUITS-SAINT-GEORGES;797200;2241700;90
TROISFONTAINES-LA-VILLE;797200;2397100;11
NOUART;797200;2498200;7
BARJON;797300;2294000;3
CORGOLOIN;797300;2234500;15
CROZES-HERMITAGE;797300;2013900;16
VILLENEUVE-LES-AVIGNON;797300;1889200;163
BRICON;797300;2346200;9
MORANCOURT;797300;2384600;2
ROCHES-SUR-MARNE;797300;2403500;30
CHATEAUBOURG;797300;2001600;0
MANZIAT;797400;2154700;60
COUR-L_EVEQUE;797400;2334100;1
MAGNEUX;797400;2393400;25
SAINT-SYMPHORIEN-D_OZON;797400;2074400;23
CHARMES-SUR-RHONE;797400;1988200;32
LAIZ;797500;2141800;109
PLOMBIERES-LES-DIJON;797500;2263100;75
VILLE-SOUS-ANJOU;797500;2044900;67
LAHEYCOURT;797500;2437000;23
CORNAS;797500;1999300;105
FARGES-LES-MACON;797500;2171100;10
CHAMBOLLE-MUSIGNY;797600;2246200;9
SAUZET;797600;1957400;54
VASSINCOURT;797600;2425900;29
VALLERET;797600;2391000;0
CIVRIEUX;797700;2105600;28
PREMEAUX-PRISSEY;797700;2237200;26
CONDILLAC;797700;1962900;7
ESPELUCHE;797700;1949800;19
NEUVILLY-EN-ARGONNE;797700;2466200;14
ROBERT-ESPAGNE;797700;2418200;20
CAILLOUX-SUR-FONTAINES;797700;2098700;94
SIMANDRES;797700;2071100;27
FRANCHEVAL;797700;2528200;12
BEAULIEU-EN-ARGONNE;797700;2452900;0
CLIOUSCLAT;797800;1972200;10
AGNIN;797800;2040500;37
VERNOT;797800;2280100;0
GESNES-EN-ARGONNE;797800;2482100;0
ROGNONAS;797900;1880700;135
REYSSOUZE;797900;2161900;19
GILLANCOURT;797900;2353900;6
LIVRON-SUR-DROME;798000;1979400;158
TAIN-L_HERMITAGE;798000;2010900;31
ANCERVILLE;798000;2407900;38
BEUREY-SUR-SAULX;798000;2420900;16
SATHONAY-VILLAGE;798000;2096500;23
MARNAY;798000;2192000;74
BOZ;798100;2159300;21
DOMPIERRE-SUR-CHALARONNE;798100;2130000;11
BROCHON;798100;2252000;2
VENISSIEUX;798100;2081300;87
ORANGE;798100;1906200;344
BANEINS;798200;2126900;80
MEURSANGES;798200;2223400;50
POINSON-LES-GRANCEY;798200;2304200;4
LANS;798200;2199200;30
BREVILLY;798200;2521400;6
SAINT-TRIVIER-SUR-MOIGNANS;798300;2121200;157
ALBON;798300;2029600;76
SAUVETERRE;798300;1893600;15
CHUZELLES;798300;2067100;31
AMBONVILLE;798300;2371600;3
ROUVRES-SUR-AUBE;798300;2321200;5
LE VILLARS;798300;2173000;12
MOUZON;798300;2513700;127
TAILLY;798300;2493400;9
VILLEURBANNE;798400;2088800;403
OZAN;798500;2157300;28
SAINT-ANDRE-DE-BAGE;798500;2147400;43
BUSSEROTTE-ET-MONTENAILLE;798500;2299200;8
COUCHEY;798500;2254600;10
VOSNE-ROMANEE;798500;2243300;10
COUVONGES;798500;2423200;19
LISLE-EN-RIGAULT;798500;2415800;26
SAINT-JEAN-DE-THURIGNEUX;798600;2109800;36
SOLERIEUX;798600;1930500;26
COLMIER-LE-HAUT;798600;2313000;1
LAIMONT;798600;2430500;7
SOYONS;798600;1991100;21
SAINT-ANDRE-D_HUIRIAT;798700;2138100;75
LA ROCHE-DE-GLUN;798700;2005100;9
VIENNE;798700;2061000;214
EURVILLE-BIENVILLE;798700;2401100;18
LETANNE;798700;2508700;31
LES BAUX-DE-PROVENCE;798800;1863500;33
DAIX;798800;2265600;20
MOREY-SAINT-DENIS;798800;2247700;54
VOUGEOT;798800;2244900;9
LARNAGE;798800;2014100;62
MIRMANDE;798800;1968400;43
SAINT-UZE;798800;2024200;51
LES COTES-D_AREY;798800;2053800;72
BLAISY;798800;2356100;1
POURU-SAINT-REMY;798800;2523800;57
TARSUL;798900;2283200;2
ASSIEU;798900;2048700;40
BANTHEVILLE;798900;2487300;12
SOMMELONNE;798900;2411900;28
OSLON;798900;2200700;24
POISEUL-LES-SAULX;798900;2289800;0
FIXIN;799000;2253100;3
BRIZEAUX;799000;2448800;2
ROMAGNE-SOUS-MONTFAUCON;799000;2484500;12
RILLIEUX-LA-PAPE;799000;2094300;67
PONT-DE-VAUX;799100;2163500;57
CHANTEMERLE-LES-GRIGNAN;799100;1936900;22
GIGNY-SUR-SAONE;799100;2187000;13
SAINT-JEAN-SUR-VEYLE;799200;2144200;124
MARIGNY-LES-REULLEE;799200;2226400;53
SEUIL-D_ARGONNE;799200;2445200;7
LACROST;799200;2177600;6
SAUSSY;799300;2277000;20
REAUVILLE;799300;1942100;10
MARBEVILLE;799300;2366000;1
NEUVILLE-SUR-ORNAIN;799300;2428200;21
POURU-AUX-BOIS;799300;2527100;12
BLESSONVILLE;799400;2343200;9
CHEPPY;799400;2473000;191
AMBERIEUX-EN-DOMBES;799500;2113900;178
ANJOU;799500;2041900;41
BAGE-LE-CHATEL;799600;2148600;8
HAUTEVILLE-LES-DIJON;799600;2267300;10
LA LAUPIE;799600;1959600;6
SAINT-BARTHELEMY-DE-VALS;799600;2021200;37
SOMMANCOURT;799600;2392900;4
VILLARS-SANTENOGE;799600;2308300;19
CHATEAUNEUF-DU-PAPE;799600;1898500;8
GUILHERAND-GRANGES;799700;1995300;30
OUROUX-SUR-SAONE;799700;2194800;133
FAYS;799700;2389600;0
ROCHEGUDE;799800;1920300;18
SAINT-ROMAIN-DE-SURIEU;799800;2046500;18
LESCHERES-SUR-LE-BLAISERON;799800;2374300;1
ALLERIOT;799800;2203200;101
SAINT-GERVAIS-EN-VALLIERE;799800;2219500;19
QUINCEY;799900;2237500;22
GUINDRECOURT-AUX-ORMES;799900;2387400;1
L_ABERGEMENT-CLEMENCIAT;800000;2131400;29
SUZE-LA-ROUSSE;800000;1924500;42
BRACHAY;800000;2379300;9
SEXFONTAINES;800000;2360100;7
EPINONVILLE;800000;2478500;6
MATHONS;800000;2383000;0
PORT-SAINT-LOUIS-DU-RHONE;800200;1826800;169
PUYGIRON;800200;1952000;59
CHAMOUILLEY;800200;2404500;7
GEVREY-CHAMBERTIN;800300;2250000;34
MARSANNAY-LA-COTE;800300;2256600;33
BOUGE-CHAMBALUD;800300;2038700;49
BUXIERES-LES-VILLIERS;800300;2348100;116
VAUQUOIS;800300;2470200;0
SAUDRUPT;800400;2414100;16
BRON;800400;2084800;76
CORBAS;800400;2077500;35
POINSENOT;800400;2305200;0
ANNEYRON;800500;2033300;92
ROCHEFORT-EN-VALDAINE;800500;1948800;21
VERNIOZ;800500;2051000;63
ARBOT;800500;2319800;10
CLERMONT-EN-ARGONNE;800500;2460200;24
MARENNES;800500;2072400;26
FLAGEY-ECHEZEAUX;800600;2243300;3
PONT-DE-L_ISERE;800600;2004800;4
ARC-EN-BARROIS;800600;2331000;135
FLAMMERECOURT;800600;2376900;15
MIRBEL;800600;2369000;2
CIERGES-SOUS-MONTFAUCON;800600;2481500;11
MIONNAY;800700;2102700;60
AVOT;800700;2294200;5
COURLON;800700;2297400;4
BIZIAT;800800;2139500;111
CHANTEMERLE-LES-BLES;800800;2016800;35
ETOILE-SUR-RHONE;800800;1984400;102
VERY;800800;2474800;33
VILLOTTE-DEVANT-LOUPPY;800800;2436000;4
BEY;800800;2205700;101
PRETY;800800;2174300;15
EUILLY-ET-LOMBUT;800800;2518100;87
GORREVOD;800900;2160500;21
SAINT-BENIGNE;800900;2164600;100
AGENCOURT;800900;2239500;22
MERCUROL;800900;2011100;26
VILLETTE-DE-VIENNE;800900;2068600;82
BEAUFORT-EN-ARGONNE;800900;2501500;307
ALLEREY-SUR-SAONE;800900;2216000;81
SERIGNAN-DU-COMTAT;800900;1913500;42
TETAIGNE;800900;2520400;25
MESSIGNY-ET-VANTOUX;801000;2272200;97
MONTSEGUR-SUR-LAUZON;801000;1932800;12
TREMONT-SUR-SAULX;801000;2419500;21
LAGARDE-PAREOL;801000;1917200;6
TALANT;801100;2263200;36
LA BATIE-ROLLAND;801100;1954000;63
BONLIEU-SUR-ROUBION;801100;1957300;26
L_ABERGEMENT-DE-CUISERY;801100;2178500;39
LA TRUCHERE;801100;2171800;12
SAINTE-OLIVE;801200;2115900;64
CHEVIGNY-EN-VALIERE;801200;2222100;2
JARDIN;801200;2057900;34
LOUPPY-LE-CHATEAU;801200;2433300;2
VILLE-SUR-SAULX;801200;2416700;14
VERJUX;801200;2211900;2
AVIGNON;801200;1884700;559
CHATEAURENARD;801300;1878800;712
VILLY-LE-MOUTIER;801300;2229900;16
PORTES-LES-VALENCE;801300;1989300;42
AUBREVILLE;801300;2465400;3
POUILLY-SUR-MEUSE;801300;2508400;119
VAULX-EN-VELIN;801300;2090500;55
ORMES;801300;2184800;65
LISLE-EN-BARROIS;801300;2439200;0
ARBIGNY;801400;2167500;19
BAGE-LA-VILLE;801400;2150400;86
MAUSSANE-LES-ALPILLES;801400;1860100;171
RELEVANT;801400;2123700;44
ESCOMBRES-ET-LE-CHESNOIS;801400;2525800;13
NEYRON;801500;2094200;64
LA MOTTE-DE-GALAURE;801500;2025300;47
EUFFIGNEIX;801500;2351100;6
VILLERS-DEVANT-DUN;801500;2492600;22
GERMAINES;801500;2314500;0
GILLY-LES-CITEAUX;801600;2245400;23
SERPAIZE;801600;2065100;93
EYRAGUES;801700;1874400;298
BONCOURT-LE-BOIS;801700;2240900;48
CHENOVE;801700;2258200;47
GRANCEY-LE-CHATEAU-NEUVELLE;801700;2300500;34
BAYARD-SUR-MARNE;801700;2398000;5
BEAUCLAIR;801700;2498500;166
SACHY;801700;2522700;4
BOURG-LES-VALENCE;801800;1999300;42
MAIZIERES;801800;2391600;8
LANEUVILLE-SUR-MEUSE;801800;2503400;197
RARECOURT;801800;2456500;11
LA GENEVROYE;801800;2367700;0
CHEVROUX;801900;2156900;50
FAY-LE-CLOS;801900;2027700;1
LA CHAPELLE-DE-SURIEU;801900;2047000;75
AULNOY-SUR-AUBE;801900;2318000;1
AINCREVILLE;801900;2489300;16
SAULX-LE-DUC;802000;2286800;5
VILLECOMTE;802000;2281100;9
PONT-EVEQUE;802000;2062600;44
SONNAY;802000;2042800;83
FOUCAUCOURT-SUR-THABAS;802000;2448600;10
MOULINS-SAINT-HUBERT;802000;2512600;1
VAL-D_ORNAIN;802000;2426700;29
LA BAUME-DE-TRANSIT;802100;1928300;31
MARSANNE;802100;1963200;18
WALY;802100;2450900;0
MIRIBEL;802200;2097100;124
MONTHIEUX;802200;2110200;114
ORMOY-LES-SEXFONTAINES;802200;2362100;3
CUNEL;802200;2485100;0
SAINT-JULIEN-SUR-VEYLE;802300;2136800;22
SULIGNAT;802300;2133700;9
MONTJOYER;802300;1945600;9
CHAMARET;802400;1935800;107
NOMECOURT;802400;2385600;4
SAINT-GERMAIN-DU-PLAIN;802400;2191600;145
CHATILLON-SUR-CHALARONNE;802500;2128100;127
MEURES;802500;2357800;1
SEMOUTIERS-MONTSAON;802500;2344000;33
HALLES-SOUS-LES-COTES;802500;2497900;4
AVELANGES;802600;2290900;3
VAUX-LES-MOUZON;802600;2515400;57
AUTREVILLE-SAINT-LAMBERT;802600;2510900;0
SAINT-CYR-SUR-MENTHON;802700;2145000;36
SERMOYER;802700;2169800;21
AHUY;802700;2266900;38
SAINT-PHILIBERT;802700;2248200;8
COUSANCES-LES-FORGES;802700;2405500;69
HAIRONVILLE;802700;2413500;3
DAMEREY;802700;2207200;40
SAINT-CHRISTOPHE-EN-BRESSE;802700;2197300;120
SAINT-REMY-DE-PROVENCE;802800;1867800;657
LA TOUCHE;802800;1949600;16
FERRIERE-ET-LAFOLIE;802800;2381300;0
SAINT-ANDRE-DE-CORCY;802900;2106300;70
GRANE;802900;1972100;77
SIMANDRE;802900;2182500;64
FONTAINE-LES-DIJON;803000;2264300;29
PERRIGNY-LES-DIJON;803000;2254300;45
BEAUVALLON;803000;1987200;28
VAUBECOURT;803000;2441700;26
SORGUES;803000;1893600;142
CORBERON;803100;2226800;9
ROUECOURT;803100;2373400;12
MONTCOY;803100;2203000;66
LE PONTET;803100;1888400;86
GIEY-SUR-AUJON;803200;2326400;10
RICHEBOURG;803200;2338000;9
