"";"grid_no";"Code2";"year";"month";"Hrel50_ee";"Hrel5_ee";"Hrel95_ee";"Vrel50_ee";"Vrel5_ee";"Vrel95_ee";"tot_grid"
"28233";93081;"FR25";2012;5;0;0;0;0;0;0;36
"28234";93081;"FR25";2011;6;0;0;0;0;0;0;36
"28235";93081;"FR25";2012;10;0,002631535;0,002146623;0,00317443;1,01e-05;4,78e-07;4,26e-05;36
"28236";93081;"FR25";2011;2;0;0;0;0;0;0;36
"28237";93081;"FR25";2012;2;0;0;0;0;0;0;36
"28238";93081;"FR25";2012;3;0,001304956;0,000417266;0,003133433;0;0;0;36
"28239";93081;"FR25";2010;9;0,000706266;0,000577212;0,000847013;6,73e-06;3,24e-07;2,82e-05;36
"28240";93081;"FR25";2012;7;0,00173494;0,001419382;0,002086462;5,13e-05;2,48e-06;0,000209232;36
"28241";93081;"FR25";2012;1;0;0;0;0;0;0;36
"28242";93081;"FR25";2010;2;0;0;0;0;0;0;36
"28243";93081;"FR25";2012;12;0,001294296;0,001047682;0,00157822;2,11e-06;1e-07;8,83e-06;36
"28244";93081;"FR25";2011;5;0;0;0;0;0;0;36
"28245";93081;"FR25";2011;3;0;0;0;0;0;0;36
"28246";93081;"FR25";2012;11;0,001116295;0,000910009;0,001348421;3,52e-06;1,58e-07;1,46e-05;36
"28247";93081;"FR25";2012;6;0;0;0;0;0;0;36
"28248";93081;"FR25";2011;1;0;0;0;0;0;0;36
"28249";93081;"FR25";2011;10;0,002565671;0,002081522;0,003112119;4,95e-06;2,33e-07;2,08e-05;36
"28250";93081;"FR25";2010;11;0,000668368;0,000544531;0,000803151;6,11e-06;2,74e-07;2,53e-05;36
"28251";93081;"FR25";2012;8;0,002211674;0,001802207;0,002669308;6,64e-06;2,99e-07;2,72e-05;36
"28252";93081;"FR25";2010;6;0;0;0;0;0;0;36
"28253";93081;"FR25";2011;9;0,00017731;0,000138815;0,000224189;4,64e-06;2,24e-07;1,94e-05;36
"28254";93081;"FR25";2011;7;0,001104233;0,00090324;0,001326425;4,47e-06;2,16e-07;1,82e-05;36
"28255";93081;"FR25";2010;10;0,00231267;0,001862559;0,002817686;2,59e-05;1,22e-06;0,000108967;36
"28256";93081;"FR25";2012;9;0,00057878;0,000466735;0,000707936;1,44e-05;6,93e-07;6,02e-05;36
"28257";93081;"FR25";2011;8;0,001868969;0,001529276;0,002241726;9,96e-06;4,49e-07;4,07e-05;36
"28258";93081;"FR25";2010;12;0,001202307;0,000983141;0,001437591;7,49e-06;3,56e-07;3,14e-05;36
"28259";93081;"FR25";2011;12;0,001747243;0,001431289;0,002097821;7,49e-06;3,56e-07;3,14e-05;36
"28260";93081;"FR25";2011;11;0,000914537;0,000742637;0,001102783;8,93e-06;4,01e-07;3,69e-05;36
"28261";93082;"FR25";2010;9;0,000706266;0,000577212;0,000847013;6,73e-06;3,24e-07;2,82e-05;36
"28262";93082;"FR25";2010;10;0,00231267;0,001862559;0,002817686;2,59e-05;1,22e-06;0,000108967;36
"28263";93082;"FR25";2011;2;0;0;0;0;0;0;36
"28264";93082;"FR25";2010;6;0;0;0;0;0;0;36
"28265";93082;"FR25";2010;3;0;0;0;0;0;0;36
"28266";93082;"FR25";2012;3;0,001304956;0,000417266;0,003133433;0;0;0;36
"28267";93082;"FR25";2010;2;0;0;0;0;0;0;36
"28268";93082;"FR25";2010;11;0,000668368;0,000544531;0,000803151;6,11e-06;2,74e-07;2,53e-05;36
"28269";93082;"FR25";2010;8;0,00126217;0,001023281;0,001531499;2,61e-06;1,18e-07;1,07e-05;36
"28270";93082;"FR25";2010;5;0;0;0;0;0;0;36
"28271";93082;"FR25";2010;1;0;0;0;0;0;0;36
"28272";93082;"FR25";2012;4;0;0;0;0;0;0;36
"28273";93082;"FR25";2011;5;0;0;0;0;0;0;36
"28274";93082;"FR25";2010;7;0,00132622;0,001081693;0,001597465;4,23e-06;2,05e-07;1,73e-05;36
"28275";93082;"FR25";2011;6;0;0;0;0;0;0;36
"28276";93082;"FR25";2011;3;0;0;0;0;0;0;36
"28277";93082;"FR25";2012;12;0,001294296;0,001047682;0,00157822;2,11e-06;1e-07;8,83e-06;36
"28278";93082;"FR25";2011;9;0,00017731;0,000138815;0,000224189;4,64e-06;2,24e-07;1,94e-05;36
"28279";93082;"FR25";2012;6;0;0;0;0;0;0;36
"28280";93082;"FR25";2012;5;0;0;0;0;0;0;36
"28281";93082;"FR25";2012;1;0;0;0;0;0;0;36
"28282";93082;"FR25";2011;8;0,001868969;0,001529276;0,002241726;9,96e-06;4,49e-07;4,07e-05;36
"28283";93082;"FR25";2010;4;0;0;0;0;0;0;36
"28284";93082;"FR25";2012;10;0,002631535;0,002146623;0,00317443;1,01e-05;4,78e-07;4,26e-05;36
"28285";93082;"FR25";2012;11;0,001116295;0,000910009;0,001348421;3,52e-06;1,58e-07;1,46e-05;36
"28286";93082;"FR25";2012;9;0,00057878;0,000466735;0,000707936;1,44e-05;6,93e-07;6,02e-05;36
"28287";93082;"FR25";2012;2;0;0;0;0;0;0;36
"28288";93082;"FR25";2011;1;0;0;0;0;0;0;36
"28289";93082;"FR25";2012;7;0,00173494;0,001419382;0,002086462;5,13e-05;2,48e-06;0,000209232;36
"28290";93082;"FR25";2011;4;0;0;0;0;0;0;36
"28291";93082;"FR25";2010;12;0,001202307;0,000983141;0,001437591;7,49e-06;3,56e-07;3,14e-05;36
"28292";93082;"FR25";2011;11;0,000914537;0,000742637;0,001102783;8,93e-06;4,01e-07;3,69e-05;36
"28293";93082;"FR25";2011;12;0,001747243;0,001431289;0,002097821;7,49e-06;3,56e-07;3,14e-05;36
"28294";93082;"FR25";2011;10;0,002565671;0,002081522;0,003112119;4,95e-06;2,33e-07;2,08e-05;36
"28295";93082;"FR25";2012;8;0,002211674;0,001802207;0,002669308;6,64e-06;2,99e-07;2,72e-05;36
"28296";93082;"FR25";2011;7;0,001104233;0,00090324;0,001326425;4,47e-06;2,16e-07;1,82e-05;36
"28297";93083;"FR24";2010;7;0,000537798;0,000438975;0,000643949;3,53e-06;1,71e-07;1,44e-05;64
"28298";93083;"FR24";2011;2;0;0;0;0;0;0;64
"28299";93083;"FR24";2011;3;0;0;0;0;0;0;64
"28300";93083;"FR24";2011;10;0,000572804;0,000452996;0,000712741;7,54e-06;3,56e-07;3,17e-05;64
"28301";93083;"FR24";2010;3;0;0;0;0;0;0;64
"28302";93083;"FR24";2012;2;0;0;0;0;0;0;64
"28303";93083;"FR24";2010;5;0;0;0;0;0;0;64
"28304";93083;"FR24";2011;12;0,000543843;0,000441647;0,000656527;4,92e-06;2,34e-07;2,06e-05;64
"28305";93083;"FR24";2012;8;0,000176868;0,000144689;0,000212454;7,11e-07;3,21e-08;2,91e-06;64
"28306";93083;"FR24";2010;2;0;0;0;0;0;0;64
"28307";93083;"FR24";2010;6;0;0;0;0;0;0;64
"28308";93083;"FR24";2010;8;0,000502861;0,000396363;0,000627779;6,88e-06;3,1e-07;2,81e-05;64
"28309";93083;"FR24";2012;5;0;0;0;0;0;0;64
"28310";93083;"FR24";2012;11;0,000783974;0,000640615;0,000942652;3,05e-06;1,37e-07;1,26e-05;64
"28311";93083;"FR24";2011;5;0;0;0;0;0;0;64
"28312";93083;"FR24";2012;4;0;0;0;0;0;0;64
"28313";93083;"FR24";2010;4;0;0;0;0;0;0;64
"28314";93083;"FR24";2012;1;0;0;0;0;0;0;64
"28315";93083;"FR24";2012;6;0;0;0;0;0;0;64
"28316";93083;"FR24";2012;3;0;0;0;0;0;0;64
"28317";93083;"FR24";2012;10;0,000523696;0,000422991;0,000636752;5,42e-06;2,56e-07;2,28e-05;64
"28318";93083;"FR24";2011;6;0;0;0;0;0;0;64
"28319";93083;"FR24";2012;12;0,000129848;0,000105298;0,000157662;2,34e-07;1,11e-08;9,81e-07;64
"28320";93083;"FR24";2011;1;0;0;0;0;0;0;64
"28321";93083;"FR24";2011;11;0,002059416;0,001528412;0,002721851;3,83e-05;1,72e-06;0,000158375;64
"28322";93083;"FR24";2011;8;0,000130359;0,000104091;0,00016034;2,13e-06;9,62e-08;8,73e-06;64
"28323";93083;"FR24";2011;9;0,000435416;0,00033576;0,00055631;6,73e-06;3,24e-07;2,82e-05;64
"28324";93083;"FR24";2010;12;0,000516407;0,000414058;0,000632145;5,85e-06;2,78e-07;2,45e-05;64
"28325";93083;"FR24";2012;7;0,000332473;0,00026652;0,000408776;0;0;0;64
"28326";93083;"FR24";2010;9;0,000887322;0,000721277;0,001070807;7,89e-06;3,8e-07;3,3e-05;64
"28327";93083;"FR24";2012;9;0,000119697;9,6e-05;0,000147178;0;0;0;64
"28328";93083;"FR24";2011;4;0;0;0;0;0;0;64
"28329";93083;"FR24";2010;1;0;0;0;0;0;0;64
"28330";93083;"FR24";2010;10;0,000307095;0,000245916;0,000375977;4,24e-06;2e-07;1,78e-05;64
"28331";93083;"FR24";2011;7;0,000917873;0,000751232;0,001098617;4,94e-06;2,39e-07;2,02e-05;64
"28332";93083;"FR24";2010;11;0,000228897;0,000167572;0,000306094;4,46e-06;2e-07;1,85e-05;64
"28333";93084;"FR24";2011;1;0;0;0;0;0;0;64
"28334";93084;"FR24";2012;4;0;0;0;0;0;0;64
"28335";93084;"FR24";2012;11;0,000783974;0,000640615;0,000942652;3,05e-06;1,37e-07;1,26e-05;64
"28336";93084;"FR24";2011;5;0;0;0;0;0;0;64
"28337";93084;"FR24";2012;1;0;0;0;0;0;0;64
"28338";93084;"FR24";2010;4;0;0;0;0;0;0;64
"28339";93084;"FR24";2011;12;0,000543843;0,000441647;0,000656527;4,92e-06;2,34e-07;2,06e-05;64
"28340";93084;"FR24";2012;5;0;0;0;0;0;0;64
"28341";93084;"FR24";2011;10;0,000572804;0,000452996;0,000712741;7,54e-06;3,56e-07;3,17e-05;64
"28342";93084;"FR24";2012;8;0,000176868;0,000144689;0,000212454;7,11e-07;3,21e-08;2,91e-06;64
"28343";93084;"FR24";2012;10;0,000523696;0,000422991;0,000636752;5,42e-06;2,56e-07;2,28e-05;64
"28344";93084;"FR24";2012;3;0;0;0;0;0;0;64
"28345";93084;"FR24";2012;12;0,000129848;0,000105298;0,000157662;2,34e-07;1,11e-08;9,81e-07;64
"28346";93084;"FR24";2011;2;0;0;0;0;0;0;64
"28347";93084;"FR24";2010;6;0;0;0;0;0;0;64
"28348";93084;"FR24";2012;2;0;0;0;0;0;0;64
"28349";93084;"FR24";2010;7;0,000537798;0,000438975;0,000643949;3,53e-06;1,71e-07;1,44e-05;64
"28350";93084;"FR24";2011;6;0;0;0;0;0;0;64
"28351";93084;"FR24";2010;12;0,000516407;0,000414058;0,000632145;5,85e-06;2,78e-07;2,45e-05;64
"28352";93084;"FR24";2011;8;0,000130359;0,000104091;0,00016034;2,13e-06;9,62e-08;8,73e-06;64
"28353";93084;"FR24";2010;5;0;0;0;0;0;0;64
"28354";93084;"FR24";2010;8;0,000502861;0,000396363;0,000627779;6,88e-06;3,1e-07;2,81e-05;64
"28355";93084;"FR24";2010;3;0;0;0;0;0;0;64
"28356";93084;"FR24";2012;6;0;0;0;0;0;0;64
"28357";93084;"FR24";2010;10;0,000307095;0,000245916;0,000375977;4,24e-06;2e-07;1,78e-05;64
"28358";93084;"FR24";2010;9;0,000887322;0,000721277;0,001070807;7,89e-06;3,8e-07;3,3e-05;64
"28359";93084;"FR24";2011;11;0,002059416;0,001528412;0,002721851;3,83e-05;1,72e-06;0,000158375;64
"28360";93084;"FR24";2010;1;0;0;0;0;0;0;64
"28361";93084;"FR24";2011;3;0;0;0;0;0;0;64
"28362";93084;"FR24";2012;7;0,000332473;0,00026652;0,000408776;0;0;0;64
"28363";93084;"FR24";2011;7;0,000917873;0,000751232;0,001098617;4,94e-06;2,39e-07;2,02e-05;64
"28364";93084;"FR24";2010;11;0,000228897;0,000167572;0,000306094;4,46e-06;2e-07;1,85e-05;64
"28365";93084;"FR24";2011;4;0;0;0;0;0;0;64
"28366";93084;"FR24";2011;9;0,000435416;0,00033576;0,00055631;6,73e-06;3,24e-07;2,82e-05;64
"28367";93084;"FR24";2012;9;0,000119697;9,6e-05;0,000147178;0;0;0;64
"28368";93084;"FR24";2010;2;0;0;0;0;0;0;64
"28369";93085;"FR10";2010;10;0,001106437;0,000900266;0,001332937;1,55e-05;7,34e-07;6,54e-05;19
"28370";93085;"FR10";2012;9;0,002835716;0,002312142;0,003403085;2,23e-05;1,07e-06;9,33e-05;19
"28371";93085;"FR10";2012;5;0;0;0;0;0;0;19
"28372";93085;"FR10";2012;12;0,001388525;0,001133608;0,001664293;9,36e-06;4,46e-07;3,92e-05;19
"28373";93085;"FR10";2012;8;0,001215185;0,000986768;0,001472385;2,61e-06;1,18e-07;1,07e-05;19
"28374";93085;"FR10";2012;4;0;0;0;0;0;0;19
"28375";93085;"FR10";2010;9;0,001228375;0,001005116;0,001472268;6,5e-06;3,13e-07;2,72e-05;19
"28376";93085;"FR10";2012;10;0,002106201;0,001714801;0,002547313;8,48e-06;4e-07;3,57e-05;19
"28377";93085;"FR10";2010;11;0,00064428;0,000527014;0,000770863;3,52e-06;1,58e-07;1,46e-05;19
"28378";93085;"FR10";2010;7;0,000905129;0,00073981;0,001082242;5,88e-06;2,85e-07;2,4e-05;19
"28379";93085;"FR10";2011;6;0;0;0;0;0;0;19
"28380";93085;"FR10";2012;11;0,002492086;0,002034676;0,00298242;1,88e-05;8,44e-07;7,77e-05;19
"28381";93085;"FR10";2011;4;0;0;0;0;0;0;19
"28382";93085;"FR10";2010;3;0;0;0;0;0;0;19
"28383";93085;"FR10";2011;10;0,000963609;0,00078728;0,001156012;9,42e-06;4,45e-07;3,96e-05;19
"28384";93085;"FR10";2010;5;0;0;0;0;0;0;19
"28385";93085;"FR10";2010;1;0;0;0;0;0;0;19
"28386";93085;"FR10";2012;7;0,001410849;0,00115476;0,001691155;6,82e-06;3,3e-07;2,78e-05;19
"28387";93085;"FR10";2010;12;0,001415229;0,00115227;0,001711355;3,51e-06;1,67e-07;1,47e-05;19
"28388";93085;"FR10";2011;11;0,002059085;0,001679717;0,002485603;7,05e-06;3,17e-07;2,92e-05;19
"28389";93085;"FR10";2011;8;0,000413143;0,000335799;0,000500161;9,48e-07;4,28e-08;3,88e-06;19
"28390";93085;"FR10";2011;9;0,001946126;0,00158836;0,002346118;6,96e-06;3,35e-07;2,91e-05;19
"28391";93085;"FR10";2010;2;0;0;0;0;0;0;19
"28392";93085;"FR10";2011;7;0,00055787;0,000456116;0,00066706;3,53e-06;1,71e-07;1,44e-05;19
"28393";93085;"FR10";2010;8;0,000273667;0,00022403;0,000327865;1,42e-06;6,42e-08;5,82e-06;19
"28394";93085;"FR10";2011;12;0,001214757;0,000994393;0,001458617;5,62e-06;2,67e-07;2,35e-05;19
"28395";93085;"FR10";2010;6;0;0;0;0;0;0;19
"28396";93085;"FR10";2011;5;0;0;0;0;0;0;19
"28397";93085;"FR10";2010;4;0;0;0;0;0;0;19
"28398";93085;"FR10";2012;1;0;0;0;0;0;0;19
"28399";93085;"FR10";2012;2;0;0;0;0;0;0;19
"28400";93085;"FR10";2012;6;0;0;0;0;0;0;19
"28401";93085;"FR10";2011;1;0;0;0;0;0;0;19
"28402";93085;"FR10";2012;3;0;0;0;0;0;0;19
"28403";93085;"FR10";2011;2;0;0;0;0;0;0;19
"28404";93085;"FR10";2011;3;0;0;0;0;0;0;19
"28405";93086;"FR10";2010;10;0,001106437;0,000900266;0,001332937;1,55e-05;7,34e-07;6,54e-05;19
"28406";93086;"FR10";2010;9;0,001228375;0,001005116;0,001472268;6,5e-06;3,13e-07;2,72e-05;19
"28407";93086;"FR10";2012;3;0;0;0;0;0;0;19
"28408";93086;"FR10";2011;11;0,002059085;0,001679717;0,002485603;7,05e-06;3,17e-07;2,92e-05;19
"28409";93086;"FR10";2011;9;0,001946126;0,00158836;0,002346118;6,96e-06;3,35e-07;2,91e-05;19
"28410";93086;"FR10";2011;4;0;0;0;0;0;0;19
"28411";93086;"FR10";2012;6;0;0;0;0;0;0;19
"28412";93086;"FR10";2011;10;0,000963609;0,00078728;0,001156012;9,42e-06;4,45e-07;3,96e-05;19
"28413";93086;"FR10";2010;3;0;0;0;0;0;0;19
"28414";93086;"FR10";2012;2;0;0;0;0;0;0;19
"28415";93086;"FR10";2010;5;0;0;0;0;0;0;19
"28416";93086;"FR10";2011;5;0;0;0;0;0;0;19
"28417";93086;"FR10";2010;11;0,00064428;0,000527014;0,000770863;3,52e-06;1,58e-07;1,46e-05;19
"28418";93086;"FR10";2012;4;0;0;0;0;0;0;19
"28419";93086;"FR10";2012;9;0,002835716;0,002312142;0,003403085;2,23e-05;1,07e-06;9,33e-05;19
"28420";93086;"FR10";2011;3;0;0;0;0;0;0;19
"28421";93086;"FR10";2011;7;0,00055787;0,000456116;0,00066706;3,53e-06;1,71e-07;1,44e-05;19
"28422";93086;"FR10";2011;6;0;0;0;0;0;0;19
"28423";93086;"FR10";2011;12;0,001214757;0,000994393;0,001458617;5,62e-06;2,67e-07;2,35e-05;19
"28424";93086;"FR10";2012;5;0;0;0;0;0;0;19
"28425";93086;"FR10";2012;12;0,001388525;0,001133608;0,001664293;9,36e-06;4,46e-07;3,92e-05;19
"28426";93086;"FR10";2010;6;0;0;0;0;0;0;19
"28427";93086;"FR10";2011;2;0;0;0;0;0;0;19
"28428";93086;"FR10";2012;1;0;0;0;0;0;0;19
"28429";93086;"FR10";2012;7;0,001410849;0,00115476;0,001691155;6,82e-06;3,3e-07;2,78e-05;19
"28430";93086;"FR10";2012;11;0,002492086;0,002034676;0,00298242;1,88e-05;8,44e-07;7,77e-05;19
"28431";93086;"FR10";2010;12;0,001415229;0,00115227;0,001711355;3,51e-06;1,67e-07;1,47e-05;19
"28432";93086;"FR10";2010;4;0;0;0;0;0;0;19
"28433";93086;"FR10";2011;8;0,000413143;0,000335799;0,000500161;9,48e-07;4,28e-08;3,88e-06;19
"28434";93086;"FR10";2010;8;0,000273667;0,00022403;0,000327865;1,42e-06;6,42e-08;5,82e-06;19
"28435";93086;"FR10";2011;1;0;0;0;0;0;0;19
"28436";93086;"FR10";2010;7;0,000905129;0,00073981;0,001082242;5,88e-06;2,85e-07;2,4e-05;19
"28437";93086;"FR10";2010;2;0;0;0;0;0;0;19
"28438";93086;"FR10";2012;10;0,002106201;0,001714801;0,002547313;8,48e-06;4e-07;3,57e-05;19
"28439";93086;"FR10";2012;8;0,001215185;0,000986768;0,001472385;2,61e-06;1,18e-07;1,07e-05;19
"28440";93086;"FR10";2010;1;0;0;0;0;0;0;19
"28441";93087;"FR10";2010;12;0,001415229;0,00115227;0,001711355;3,51e-06;1,67e-07;1,47e-05;19
"28442";93087;"FR10";2012;4;0;0;0;0;0;0;19
"28443";93087;"FR10";2010;11;0,00064428;0,000527014;0,000770863;3,52e-06;1,58e-07;1,46e-05;19
"28444";93087;"FR10";2011;8;0,000413143;0,000335799;0,000500161;9,48e-07;4,28e-08;3,88e-06;19
"28445";93087;"FR10";2011;10;0,000963609;0,00078728;0,001156012;9,42e-06;4,45e-07;3,96e-05;19
"28446";93087;"FR10";2012;8;0,001215185;0,000986768;0,001472385;2,61e-06;1,18e-07;1,07e-05;19
"28447";93087;"FR10";2010;7;0,000905129;0,00073981;0,001082242;5,88e-06;2,85e-07;2,4e-05;19
"28448";93087;"FR10";2010;9;0,001228375;0,001005116;0,001472268;6,5e-06;3,13e-07;2,72e-05;19
"28449";93087;"FR10";2012;2;0;0;0;0;0;0;19
"28450";93087;"FR10";2010;1;0;0;0;0;0;0;19
"28451";93087;"FR10";2010;3;0;0;0;0;0;0;19
"28452";93087;"FR10";2011;4;0;0;0;0;0;0;19
"28453";93087;"FR10";2010;4;0;0;0;0;0;0;19
"28454";93087;"FR10";2012;6;0;0;0;0;0;0;19
"28455";93087;"FR10";2011;11;0,002059085;0,001679717;0,002485603;7,05e-06;3,17e-07;2,92e-05;19
"28456";93087;"FR10";2012;5;0;0;0;0;0;0;19
"28457";93087;"FR10";2011;7;0,00055787;0,000456116;0,00066706;3,53e-06;1,71e-07;1,44e-05;19
"28458";93087;"FR10";2010;5;0;0;0;0;0;0;19
"28459";93087;"FR10";2010;10;0,001106437;0,000900266;0,001332937;1,55e-05;7,34e-07;6,54e-05;19
"28460";93087;"FR10";2012;3;0;0;0;0;0;0;19
"28461";93087;"FR10";2011;2;0;0;0;0;0;0;19
"28462";93087;"FR10";2010;8;0,000273667;0,00022403;0,000327865;1,42e-06;6,42e-08;5,82e-06;19
"28463";93087;"FR10";2011;5;0;0;0;0;0;0;19
"28464";93087;"FR10";2010;6;0;0;0;0;0;0;19
"28465";93087;"FR10";2012;9;0,002835716;0,002312142;0,003403085;2,23e-05;1,07e-06;9,33e-05;19
"28466";93087;"FR10";2011;12;0,001214757;0,000994393;0,001458617;5,62e-06;2,67e-07;2,35e-05;19
"28467";93087;"FR10";2011;3;0;0;0;0;0;0;19
"28468";93087;"FR10";2011;9;0,001946126;0,00158836;0,002346118;6,96e-06;3,35e-07;2,91e-05;19
"28469";93087;"FR10";2010;2;0;0;0;0;0;0;19
"28470";93087;"FR10";2011;6;0;0;0;0;0;0;19
"28471";93087;"FR10";2012;12;0,001388525;0,001133608;0,001664293;9,36e-06;4,46e-07;3,92e-05;19
"28472";93087;"FR10";2012;7;0,001410849;0,00115476;0,001691155;6,82e-06;3,3e-07;2,78e-05;19
"28473";93087;"FR10";2012;11;0,002492086;0,002034676;0,00298242;1,88e-05;8,44e-07;7,77e-05;19
"28474";93087;"FR10";2012;10;0,002106201;0,001714801;0,002547313;8,48e-06;4e-07;3,57e-05;19
"28475";93087;"FR10";2012;1;0;0;0;0;0;0;19
"28476";93087;"FR10";2011;1;0;0;0;0;0;0;19
"28477";93088;"FR10";2010;12;0,001415229;0,00115227;0,001711355;3,51e-06;1,67e-07;1,47e-05;19
"28478";93088;"FR10";2011;11;0,002059085;0,001679717;0,002485603;7,05e-06;3,17e-07;2,92e-05;19
"28479";93088;"FR10";2012;11;0,002492086;0,002034676;0,00298242;1,88e-05;8,44e-07;7,77e-05;19
"28480";93088;"FR10";2011;9;0,001946126;0,00158836;0,002346118;6,96e-06;3,35e-07;2,91e-05;19
"28481";93088;"FR10";2010;2;0;0;0;0;0;0;19
"28482";93088;"FR10";2011;7;0,00055787;0,000456116;0,00066706;3,53e-06;1,71e-07;1,44e-05;19
"28483";93088;"FR10";2011;8;0,000413143;0,000335799;0,000500161;9,48e-07;4,28e-08;3,88e-06;19
"28484";93088;"FR10";2012;3;0;0;0;0;0;0;19
"28485";93088;"FR10";2010;10;0,001106437;0,000900266;0,001332937;1,55e-05;7,34e-07;6,54e-05;19
"28486";93088;"FR10";2012;1;0;0;0;0;0;0;19
"28487";93088;"FR10";2010;8;0,000273667;0,00022403;0,000327865;1,42e-06;6,42e-08;5,82e-06;19
"28488";93088;"FR10";2012;2;0;0;0;0;0;0;19
"28489";93088;"FR10";2010;6;0;0;0;0;0;0;19
"28490";93088;"FR10";2012;4;0;0;0;0;0;0;19
"28491";93088;"FR10";2011;3;0;0;0;0;0;0;19
"28492";93088;"FR10";2010;4;0;0;0;0;0;0;19
"28493";93088;"FR10";2011;1;0;0;0;0;0;0;19
"28494";93088;"FR10";2012;8;0,001215185;0,000986768;0,001472385;2,61e-06;1,18e-07;1,07e-05;19
"28495";93088;"FR10";2010;7;0,000905129;0,00073981;0,001082242;5,88e-06;2,85e-07;2,4e-05;19
"28496";93088;"FR10";2012;5;0;0;0;0;0;0;19
"28497";93088;"FR10";2011;12;0,001214757;0,000994393;0,001458617;5,62e-06;2,67e-07;2,35e-05;19
"28498";93088;"FR10";2010;1;0;0;0;0;0;0;19
"28499";93088;"FR10";2011;10;0,000963609;0,00078728;0,001156012;9,42e-06;4,45e-07;3,96e-05;19
"28500";93088;"FR10";2010;3;0;0;0;0;0;0;19
"28501";93088;"FR10";2012;6;0;0;0;0;0;0;19
"28502";93088;"FR10";2010;9;0,001228375;0,001005116;0,001472268;6,5e-06;3,13e-07;2,72e-05;19
"28503";93088;"FR10";2012;7;0,001410849;0,00115476;0,001691155;6,82e-06;3,3e-07;2,78e-05;19
"28504";93088;"FR10";2010;11;0,00064428;0,000527014;0,000770863;3,52e-06;1,58e-07;1,46e-05;19
"28505";93088;"FR10";2011;6;0;0;0;0;0;0;19
"28506";93088;"FR10";2011;4;0;0;0;0;0;0;19
"28507";93088;"FR10";2010;5;0;0;0;0;0;0;19
"28508";93088;"FR10";2011;2;0;0;0;0;0;0;19
"28509";93088;"FR10";2012;9;0,002835716;0,002312142;0,003403085;2,23e-05;1,07e-06;9,33e-05;19
"28510";93088;"FR10";2012;10;0,002106201;0,001714801;0,002547313;8,48e-06;4e-07;3,57e-05;19
"28511";93088;"FR10";2011;5;0;0;0;0;0;0;19
"28512";93088;"FR10";2012;12;0,001388525;0,001133608;0,001664293;9,36e-06;4,46e-07;3,92e-05;19
"28513";93089;"FR10";2011;7;0,00055787;0,000456116;0,00066706;3,53e-06;1,71e-07;1,44e-05;19
"28514";93089;"FR10";2012;1;0;0;0;0;0;0;19
"28515";93089;"FR10";2012;11;0,002492086;0,002034676;0,00298242;1,88e-05;8,44e-07;7,77e-05;19
"28516";93089;"FR10";2012;6;0;0;0;0;0;0;19
"28517";93089;"FR10";2012;8;0,001215185;0,000986768;0,001472385;2,61e-06;1,18e-07;1,07e-05;19
"28518";93089;"FR10";2010;7;0,000905129;0,00073981;0,001082242;5,88e-06;2,85e-07;2,4e-05;19
"28519";93089;"FR10";2010;3;0;0;0;0;0;0;19
"28520";93089;"FR10";2011;1;0;0;0;0;0;0;19
"28521";93089;"FR10";2010;6;0;0;0;0;0;0;19
"28522";93089;"FR10";2011;2;0;0;0;0;0;0;19
"28523";93089;"FR10";2012;9;0,002835716;0,002312142;0,003403085;2,23e-05;1,07e-06;9,33e-05;19
"28524";93089;"FR10";2012;2;0;0;0;0;0;0;19
"28525";93089;"FR10";2010;4;0;0;0;0;0;0;19
"28526";93089;"FR10";2011;9;0,001946126;0,00158836;0,002346118;6,96e-06;3,35e-07;2,91e-05;19
"28527";93089;"FR10";2010;10;0,001106437;0,000900266;0,001332937;1,55e-05;7,34e-07;6,54e-05;19
"28528";93089;"FR10";2011;11;0,002059085;0,001679717;0,002485603;7,05e-06;3,17e-07;2,92e-05;19
"28529";93089;"FR10";2012;12;0,001388525;0,001133608;0,001664293;9,36e-06;4,46e-07;3,92e-05;19
"28530";93089;"FR10";2012;3;0;0;0;0;0;0;19
"28531";93089;"FR10";2011;5;0;0;0;0;0;0;19
"28532";93089;"FR10";2011;10;0,000963609;0,00078728;0,001156012;9,42e-06;4,45e-07;3,96e-05;19
"28533";93089;"FR10";2010;8;0,000273667;0,00022403;0,000327865;1,42e-06;6,42e-08;5,82e-06;19
"28534";93089;"FR10";2012;10;0,002106201;0,001714801;0,002547313;8,48e-06;4e-07;3,57e-05;19
"28535";93089;"FR10";2010;9;0,001228375;0,001005116;0,001472268;6,5e-06;3,13e-07;2,72e-05;19
"28536";93089;"FR10";2012;4;0;0;0;0;0;0;19
"28537";93089;"FR10";2011;3;0;0;0;0;0;0;19
"28538";93089;"FR10";2010;12;0,001415229;0,00115227;0,001711355;3,51e-06;1,67e-07;1,47e-05;19
"28539";93089;"FR10";2011;12;0,001214757;0,000994393;0,001458617;5,62e-06;2,67e-07;2,35e-05;19
"28540";93089;"FR10";2010;5;0;0;0;0;0;0;19
"28541";93089;"FR10";2012;5;0;0;0;0;0;0;19
"28542";93089;"FR10";2010;2;0;0;0;0;0;0;19
"28543";93089;"FR10";2010;1;0;0;0;0;0;0;19
"28544";93089;"FR10";2011;4;0;0;0;0;0;0;19
"28545";93089;"FR10";2012;7;0,001410849;0,00115476;0,001691155;6,82e-06;3,3e-07;2,78e-05;19
